19447:119717,118249,117254,116718,116263,115118,110726,110008,109801,104553
19448:121432,119676,118549,118111,111715,109983,109648,99008,93720,93510
19452:104570,40926,19809,106865,78442,41389,24574,18,17,10
19462:120107,123185,122558,121268,120851,120818,118104,117701,116540,116293
19463:117179,24432,116167,72438,67303,27339,9554,43964,19908,6125
19467:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
19468:118660,106236,102342,100762,92044,77604,59499,59095,92677,70019
19475:103046,98042,94180,74425,51119,2869,46436,16439,118861,118285
19476:91201,78721,77371,73576,68887,61900,59321,13443,119694,85056
19482:82016,1587,99596,81405,63849,63757,123204,122253,119440,112903
19498:121483,118829,116973,115529,113937,110405,105639,102784,98184,87345
19503:3043
19517:99769,81095,64753,123083,118419,118287,116965,116772,116623,114743
19528:60812,122836,115797,115322,112323,108701,107087,105865,84403,73618
19541:33927,109205,84171,76255,73623,61798,61449,129,35,19
19544:116728,101696,100945,93498,92990,79949,54062,53053,44982,39479
19549:121972,121785,121183,116364,116226,116172,115498,115401,114974,113836
19554:95175,92714,53142,52521,27108,20440,13269,10,123304,123254
19582:98,68,80,1084,378,137,131,27,103,78
19583:30103,78,129,137,98,68,27,72,45,117
19626:93871,122137,121365,120563,119532,117161,115631,115625,114965,114937
19646:25718,113242,107529,85326,51913,51782,10,11,18,17
19680:121526,86678,17642
19682:58477,122326,122217,121543,121306,120926,120753,120546,120124,119853
19692:102393,82531,80385,78298,69644,68986,64250,121159,109558,107304
19705:73512
19707:108564,107520,103869,81253,72523,69749,60729,55934,55789,46639
19757:89615,80763,117514,114452,114182,113682,113338,113000,112975,109850
19759:94658,82895,114614,89728,14081,56002,55640,43712,122624,122620
19763:5199,4010,35,19,98,1084,137,68,3307,27
19764:121555,120929,119850,119542,117391,117085,108453,105124,103770,101091
19768:103858,3526,197,33,64,186,154,98,8,144
19774:123260,122961,119689,118864,118672,116835,111781,110010,109111,108624
19781:121785,121183,121172,118397,118269,117870,116497,116364,116226,116172
19788:111558,110170,98600,88743,75915,59973,16044,25946,43519,122920
19814:25024,35,19,18,17,7,10,11,3,14
19832:82092,77618,122070,120856,118863,117290,117113,116568,113947,113007
19847:120932,120102,116299,115882,108436,106680,105399,104725,101502,96132
19852:41553,25098,105198,104755,100933,99798,89253,69120,29416
19881:121706,109605,108885,108396,101255,98550,95947,92840,76952,76089
19882:120748,99315,94753,87007,72058,70257,66935,109624,104599,103230
19887:120696,116005,113798,112918,111589,106459,103463,102331,100892,92347
19893:92044,97584,59090,123327,122826,122802,121732,120729,120658,119121
19950:123343,114843,100566,90844,83506,77962,77171,72313,66124,65633
19965:119957,120696,116005,113798,112918,111589,106459,103463,102331,100892
19983:114883,113596,97915,85605,82198,73520,73039,63742,59172,55547
19985:121555,120929,119850,119542,117391,117085,108453,105124,103770,101091
19996:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
20059:104878,101698,95324,93572,77980,70199,58778,25003,45301,16496
20067:113546,110585,68854,41171,25486,129,17007,78,98,45
20073:111608,102298,93874,75391,74514,72839,57148,56876,35036,21832
20074:97559,72538,33130,46234,10,11,18,17,3,14
20075:116072,105468,60298,46624,28335,25440,10,11,18,17
20094:121872,117669,115654,110934,109412,103592,100823,100354,96079,94157
20095:108069,91826,87804,83394,79065,75666,48793,112471,71918,41126
20115:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
20116:17321
20120:117416,98913,91888,38360,28915,24627,17039,34380,47609,23116
20125:
20160:63990,122516,118396,115988,115114,113335,113330,103985,103128,101888
20161:123091,123043,122983,122587,121243,120376,119079,118793,116714,116521
20166:123144,119445,119158,118305,117340,113875,112072,111751,110264,107222
20183:120315,119864,119377,112841,110532,109527,109106,103940,101730,101181
20206:120143,119713,118498,117802,117084,114447,114215,106472,105987,100001
20208:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
20220:79942,123161,102193,94672,88061,82519,81733,80348,78112,62826
20233:122178,110095,106204,102318,98283,88198,83186,69127,67381,51204
20234:80239,121186,119410,103683,98288,95175,93622,74027,70864,65457
20257:98142,122935,121335,121217,120804,118845,117999,117948,117660,116139
20268:81029,122776,122560,121851,121705,121364,121302,121156,120964,120734
20294:120269,79913,78288,123115,123050,122637,122614,122490,122111,121997
20299:568,1920,690,84,654,1403,15,944,542,4174
20304:25922,121737,88044,86535,83663,81536,59038,22502,56082,36896
20305:60495,48088,68,123339,123216,122941,122615,122412,122065,121930
20316:112823,111754,121204,121136,120269,117238,116700,113331,109798,107893
20319:123139,121913,117014,109672,104541,96023,90921,90673,88561,79393
20322:107413,643,244,35,19,9,98,45,247,129
20327:80321,59670,25969,643,247,864,634,622,189,651
20333:91574,89257,110028,80384,78594,74906,68063,57850,12411,1887
20334:122656,121749,120560,120085,119683,116048,108599,71559,69032,53328
20360:75305,123327,122826,122802,122069,121732,121111,120729,120658,119121
20378:23124,120269,79913,78288,123177,123115,123050,122637,122614,122490
20379:119149,112331,104460,102480,99803,97058,95303,77745,69089,66862
20380:68261,62656,60986,56229,51661,40326,28231,25053,19118,594
20381:86051,123042,121455,115473,115092,113053,110513,106099,105742,105558
20394:110318,104201,104025,94914,88750,113362,107602,102041,99386,87614
20395:46191,43649,120126,119069,117453,117176,111349,106050,101336,99152
20409:46783,33602,33884,39762,120126,116079,115559,112608,112149,102558
20420:26139
20438:26165,76265,40800,7212,35,19,67,18,17,610
20439:123091,122587,120376,119079,118793,116521,115818,114665,114365,112642
20440:10692,244,9,45,338,299,154,228,98,4
20441:122599,122361,122019,121607,121112,120671,118936,117867,117672,117421
20443:117339,113675,113587,105961,93206,90927,90171,83303,78675,60887
20456:119821,118432,116434,110388,110192,107757,101199,88177,86334,81275
20463:73127,42678,113588,93628,65904,55386,54332,21500,244,9
20465:123017,119629,119440,117160,113938,111612,111568,110770,107965,107493
20466:121001,113748,107550,105200,104657,104548,102839,102341,101752,100743
20473:123191,122550,120331,119033,118968,118553,118429,117001,116924,116611
20497:110864,58651,50658,48531,36020,1091,122995,120247,118604,116858
20498:107119,95908,94436,92586,87505,76035,75689,74104,60774,55791
20507:121676,121289,117055,116647,113413,108376,102724,101089,100953,98361
20512:105169,93689,89908,84156,81086,64189,59438,58047,1091,55188
20520:110934,82700,74662,61880,123197,107862,106822,96289,96201,89279
20544:6413,89131,77116,23207,53755
20545:37653,122656,122306,121749,121244,120560,120258,120085,119923,119683
20546:84326,114180,111003,75986,74120,10,87525,122145,121858,121699
20547:117254,116263,109801,104553,99929,94170,91709,91190,87249,84270
20549:98902,96253,94334,85812,77549,66731,64836,28684,55890,114775
20550:26363,115112,101548,95026,81977,67707,39025,6583,2716,38691
20553:123327,122826,122802,122776,122599,122560,122361,122068,122019,121851
20555:120371,109986,109798,106400,106179,105565,104698,102714,102165,102046
20556:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
20572:54188,112646,99688,91943,85727,85488,84453,83157,81674,76888
20582:111558,110170,98600,88743,84558,75915,59973,115738,103648,99124
20607:9372,123327,123218,123161,122826,122802,122600,122599,122420,122361
20624:112211,10,11,18,17,3,14,7,8,15
20628:116987,114919,113360,109919,109202,104331,102977,102739,100952,99886
20655:92715,117499,97450,94828,79816,10930,45995,41290,37530,623
20684:68,226,54389,122452,122137,121365,120563,119532,117161,116535
20685:121280,95699,88617,71127,61011,56765,17491,110298,90376,60176
20697:48465,122624,121599,119955,119748,118582,117802,116929,114215,114009
20720:119581,119520,119338,119142,116632,105153,100740,88947,75829,73271
20721:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
20735:122683,121555,109421,89626,79495,58744,44170,25010,20297,109216
20736:120467,120221,117063,103001,96548,86151,66983,55433,47339,43335
20752:56113,839,80,68,621,131,762,103,98,34
20756:119933,66640,28950,13171,129,78,45,98,57,27
20761:79788,60036,34712,1218,28544,19776,111167,110133,103322,97097
20766:81059,81370,122795,116439,115648,115638,115260,113378,113237,112627
20790:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
20807:244,9,35,19,4,45,338,299,154,228
20809:122659,122136,121398,117814,116929,115706,110820,110167,100582,93825
20810:25749
20812:102138,93117,90832,65932,62389,58830,55035,39567,39027,30786
20846:122935,121335,121217,120804,118845,117999,117948,117660,116139,115387
20857:62839,99048,83521,31022,9889,6531,35,19,18,17
20858:120205,118964,105234,100616,72397,70949,63253,60114,53162,49770
20872:122685,122341,119613,118402,114996,112432,111636,101241,99412,91626
20892:104744,71183,67847,7758,87812,113351,61819,118872,106283,98067
20906:105982,98402,89948,83090,74954,71589,59772,53856,34922,43021
20908:116062,110776,110059,108983,107411,107341,102973,91379,89200,82774
20911:114484,109458,102518,87268,86149,82529,81972,76163,65712,61065
20912:8574
20918:120987,118275,118047,116700,115125,109171,105213,100534,97854,95229
20926:123304,122869,122254,122145,120773,120255,119906,119792,119163,116448
20932:70489,68,80,98,226,378,131,81,103,149
20950:10,68,18,17,129,11,7,3,14,98
20954:27131,244,35,19,9,4,45,338,299,18
20973:117138,97439,67746,61425,60746,19984,47750,27668,3744,122598
20985:96993,88492,244,9,43400,37143,28227,123270,121921,119249
20990:121891,118335,115521,115464,112944,112893,112666,112242,111751,110661
21028:108181,87337,60087,49746,50156,29976,974,370,21389,53142
21029:111634,22966,39390,129,78,45,98,57,27,72
21030:122580,116704,110973,106617,103889,101650,93486,90010,89958,88353
21032:115914,109366,107366,105215,102787,102215,93112,90617,90367,90337
21033:94581,84576,112228,111769,107967,106750,92677,88284,79283,75994
21037:111169,94462,91764,68254,64959,59649,76371,72069,58304,54628
21080:122057,121858,121699,121056,120784,120754,120360,120326,120142,120113
21082:74725,68717,49433,122371,118834,103235,85003,82291,74052,72271
21084:102012,63947,57410,45942,37348,44183,32746,80,3270,68
21120:121132,109469,97909,96327,93465,72987,59767,51320,123327,122826
21139:27443,95891,66741,36386,68,129,98,45,154,244
21140:80897,30644,30411,7048,3755,2134,37199,21380,18400,17385
21148:27457,244,9,45,98,129,338,299,154,228
21149:74378,59181,42359,65704,9246,123161,121916,119354,118741,115775
21151:122741,122556,122416,122316,121319,120565,120480,120265,120248,120150
21160:120785,117800,103806,100504,94985,93919,84394,82038,68210,63549
21164:118958,92626,43981,40154,31021,123091,122587,121172,120833,120376
21196:93128,24157,117917,94151,89750,83103,74448,43708,17748,33038
21207:99929,119946,117254,116891,116263,115449,114174,113243,110024,109801
21220:112722,90894,72945,95271,88339,84355,78788,71515,66503,66191
21246:120943,120157,118310,118266,118063,117003,115221,114490,114210,113238
21256:68502,26326,12916,10021,118147,75971,40808,16898
21259:118660,106236,102342,100762,92044,77604,59499,59095,34366,709
21266:70019,37952,19654,16480,9480,123115,123050,122637,122614,122490
21272:16206,107222,105235,90983,64744,50860,47166,5548,112444,108281
21288:123265,122647,120324,120055,114730,113582,107295,106414,105028,104435
21317:122958,121500,121449,120640,119738,119126,117700,117041,116825,115733
21318:84364,129,36589,68,145,45,13,154,98,85
21354:45187,35,19,18,17,7,10,11,3,14
21384:116000,112772,108130,19290,30954,111109,98560,95387,90349,61273
21401:100812,8894,5538,83678,76840,80,68,131,103,34
21423:87400
21447:89155,6872,123091,106183,98028,91754,82144,77593,62353,57839
21448:79687,118660,106236,102342,100762,92044,77604,59499,59095,92677
21469:122580,121260,119051,116704,116667,112035,110973,109735,106617,103889
21476:120239,119529,110865,108705,107935,107711,102913,101088,96249,95017
21505:122302,121176,119449,118443,114960,113943,111768,106348,97972,86837
21514:244,35,19,9,12545,45,4,18,17,154
21518:123144,119158,118305,117340,113875,110264,106121,104878,104732,103778
21531:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
21542:101605,85812,77549,39853,55890,110787,61151,38709,23952,129
21543:840,197,157,1391,123071,122269,121475,120140,120016,118239
21551:100977,100084,115290,71500,49056,80,68,131,103,34
21570:123183,106386,96537,92755,85581,68832,28223,68,98,129
21585:74016,123086,119927,119866,115920,114603,110499,108474,108321,106550
21599:114595,110570,109859,106275,105787,103603,103285,100064,86059,85658
21604:123086,122500,121646,119927,119866,118687,115565,114626,113989,111386
21608:60964,122328,120649,119286,118142,116867,112550,106548,104525,104151
21617:102798,74334,65615,60832,13458,4174,10,17,123327,123321
21631:
21633:122720,121132,119708,118661,118387,112461,109469,108683,108564,107344
21637:28357
21670:87904,28415,244,80,35,19,9,98,45,129
21689:36708,67001,47647,35,19,18,17,137,7,68
21712:77506,121519,119697,118156,111898,103355,103016,98945,97665,96961
21713:123115,123050,122637,122614,122512,122490,122111,121997,121573,121344
21714:84727,98,68,129,35,19,78,27,1084,67
21722:123248,123115,123091,123050,122637,122614,122587,122490,122337,122185
21723:97996,59152,122226,120089,119268,102351,100598,88695,85915,84445
21732:88594,57550,96115,8642,95482,18959,197,98,137,78
21737:79112,81940,45654,840,122681,116473,109388,108354,105088,103724
21745:30053,35,19,18,17,7,10,11,3,14
21763:122328,120649,119286,118142,116867,112550,106548,104525,104151,102658
21774:120142,119777,116402,104288,103975,99984,98948,97961,93670,81051
21787:121707,115239,100858,87214,65727,63987,120370,112107,110586,109919
21794:28650,123133,122956,122820,120176,115441,112640,110582,109218,107242
21796:28653,10,11,18,17,3,14,7,8,15
21834:28724,121909,121830,110204,102773,85531,79814,79588,74618,67572
21838:129,123197,122805,121630,121513,121443,119420,118759,118257,117771
21853:116782,116314,109479,108214,103755,93654,91567,84735,61664,61607
21868:121047,120784,120011,117997,117340,116944,115278,113955,113117,112814
21869:120434,118577,116652,115394,109701,108956,103614,92621,84212,73123
21908:118660,106236,102342,100762,92044,77604,59499,59095,92677,70019
21912:105231,104493,103746,102614,100027,87883,83613,79927,65874,62451
21931:113497,120943,120157,118310,118266,118063,117982,117003,115221,114490
21932:117543,106465,68666,61635,61658,114182,79839
21933:122041,98890,98327,82006,81862,58808,122483,116853,116251,108498
21934:102383,77451,63488,24927,2467,121972,121955,120639,118741,117003
21941:39395,15642,2142,10,11,18,17,3,14,7
21943:107822,119229,95524,80466,59336,57634,5493,463,122708,121852
21944:100799,100405,90387,89938,66500,65860,47081,21412,10,11
21945:69230,60977
21947:123321,123310,123115,123050,122957,122637,122614,122490,122111,121997
21960:27271,10,11,18,17,3,14,7,8,15
21967:121872,117669,115654,110934,109412,103592,100823,100354,96079,94157
21968:110184,109723,88480,76896,123064,122199,120307,116643,116545,108223
21979:51117,20850,122248,122089,121814,120620,120598,119993,119608,119510
21993:120667,120356,115445,113522,113491,112060,106081,105018,104404,103037
21996:
22003:122500,122869,122290,119163,116448,115173,113829,113420,113268,113167
22012:97670,120262,118638,114190,109328,107101,102618,98742,94752,94087
22016:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
22017:107810,88358,68259,103364,97020,95738,93555,92440,91586,86445
22029:122137,121365,120563,119532,117161,116722,116484,116336,115631,115625
22030:83854,35,19,18,17,7,10,11,3,14
22036:122629,122160,118593,118498,118353,117369,112681,111466,111196,110638
22037:105216,87432,66518,29065,35,19,18,17,7,67
22060:110328,121858,121699,121056,120360,120326,120113,118415,116671,116507
22080:122951,118507,107197,103602,85977,83939,82896,77739,65515,64166
22085:120469,119764,115085,109269,107953,107269,104154,98511,98393,97157
22102:114325,110241,97285,22487,660,114226,111966,107069,100987,99453
22109:121021,118173,117009,115858,114660,114209,113757,111292,109480,107139
22111:123248,122337,121463,120703,120636,120590,120369,120174,119936,119491
22116:108564,107520,103869,81253,72523,69749,55934,55789,46639,38909
22124:122194,120356,116510,115445,113522,113491,112133,112060,106081,105018
22128:78340,63636,57502,29590,17112,48220,114711,107363,104246,102680
22158:95531,35,19,123144,122776,122660,122600,122560,122082,122068
22164:122182,114328,113974,111081,110554,101996,100583,94835,91017,86060
22165:122600,121874,121749,121230,121047,120784,120705,120421,120011,119728
22173:74713,59924,52866,33851,8484,70335,129,78,45,98
22176:121007,99941,99415,99400,97680,94793,83842,77188,76820,74971
22184:123218,122735,122629,122420,122160,121496,121407,121286,120136,119298
22198:123246,122399,122145,122052,121841,121543,120926,120773,120753,120546
22201:120709,111774,98371,83308,74363,73898,71460,68807,66613,66205
22213:122003,120669,116801,106583,98712,87981,85828,84812,84549,83794
22222:90660,123110,118064,113426,98268,98108,95705,94656,94217,81497
22226:121070,120702,115965,111369,107561,102763,99822,93552,92916,90488
22236:121703,120974,118491,115508,109842,106069,105859,99240,94909,94471
22245:122107,115859,107674,104354,97749,89716,83864,60224,58676,244
22246:17625,69765,68,98,839,80,78,621,129,27
22251:77199,72681,58401,46319,16653,226,68,81,98,180
22262:116801,114895,93286,78478,75745,72959,66620,65611,64885,64185
22263:120696,116005,113798,112918,111589,108216,106459,103463,102331,100892
22280:80965,50498,11147,21315,118717,118335,116338,115058,114702,113878
22286:122785,118336,116986,109132,108250,106969,96670,95705,88184,79639
22299:120126,119069,117176,101336,96899,93500,92261,75796,70740,60090
22304:118254,113677,109173,41711,38393,34493,26851,24536,22657,26814
22324:119350,81446,69054,9207,9429,94145,93166,70155,3700
22326:113412,116035,110684,107205,100579,59127,68,39547,29819,67
22337:13821,122666,121848,120361,119955,119079,118900,118759,116373,111793
22346:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
22354:76967
22363:112820,108362,85046,51630,44927,10106,244,35,19,9
22366:81029,122776,122560,121851,121705,121364,121302,121156,120964,120734
22372:122580,116704,110973,106617,103889,101650,96808,93486,92372,90010
22373:71816,16024,35,19,18,17,7,10,11,3
22382:111374,98297,42682,116278,115349,103651,67446,42239,40032,36022
22388:121781,120593,119555,119548,119425,117178,107030,96349,83954,76621
22392:29773,400,174,160,13,98,251,441,235,371
22399:121181,120791,116797,108384,106092,95216,79883,77209,73131,71276
22400:121638,35516,24132,68,80,226,98,131,81,103
22401:112530,103156,91217,76760,52943,19831
22418:112057,110652,101422,88934,86819,80394,78053,49202,45231,39801
22426:67529,68,80,129,98,131,145,103,45,34
22427:123200,121531,119827,118457,116895,115740,115629,109091,105916,105869
22430:122002,121857,121366,121216,120468,120294,119671,119412,118817,117868
22431:119440,111568,110770,107965,106304,106116,102452,99596,93979,93866
22436:123024,122773,122463,122330,121972,121885,121752,121708,120951,119447
22459:122204,121723,107418,93324,85904,83184,79672,79108,78985,78364
22464:122629,122160,118593,118498,118353,117369,112681,111466,111196,110638
22465:54223,122302,122137,121365,121176,120563,119532,119449,118443,117161
22469:120857,119391,117802,114215,111039,95211,85307,81191,80817,80172
22476:94289,79194,66556,123218,122420,119298,118911,118683,117613,116389
22477:123228,121145,120162,119139,118580,118564,116722,116289,116094,112635
22479:121703,120974,118491,115508,109842,106069,105859,99240,94909,94471
22483:120690,112425,110519,108055,107708,97783,77808,72791,72039,72023
22492:122846,122556,122316,121319,120265,115968,115919,115501,115193,114605
22493:118119,117038,112355,109954,107833,100624,79899,77764,77334,75983
22497:38573,28893,129,78,45,98,57,27,72,24
22501:117254,116263,109801,104553,99929,94170,91709,91190,87249,84270
22515:1084,1132,918,127,98,741,666,148,1082,20
22521:118518,114297,112301,111987,111311,108408,106105,105322,98233,97784
22523:116391,109243,93636,66655,12773,50601,123115,123050,122637,122614
22533:
22538:117950,94607,83345,76909,62493,45745,38207,30575,11846,35
22546:122600,121874,121230,120705,120421,119728,118798,118488,118028,117892
22568:122773,121972,121708,119173,117688,116367,116151,115082,114809,112713
22574:122467,99574,83859,82725,80043,66150,65923,64380,63483,60397
22575:10597,35,19,129,27,78,45,44,18,17
22579:122536,122505,122392,122375,120356,116252,115445,113522,113491,112439
22580:109844,109403,108087,77845,70813,58406,51500,39549,32118,15582
22581:110469,110042,107488,104771,104744,103793,102675,95671,95657,94474
22583:122522,121424,121068,116844,116123,111859,105614,103461,100561,100408
22586:118275,78619,122440,122395,120217,119489,118564,118119,117611,117514
22592:101736,100834,83426,79595,76349,71515,65615,62199,46841,39166
22603:121844,120830,118969,118877,117747,116665,116230,114093,113426,110969
22624:67878,105183,97955,114180,112994,107482,107194,100985,95269,95181
22639:71388,61692,35,19,18,17,123321,123310,123289,123218
22675:74077,115016,67800,67755,68,107507,137,98,36721,129
22681:105897,84943,30771,68,20888,32824,98,129,67,137
22682:105869,123200,121531,119827,118457,116895,115740,115629,114180,112994
22685:72039,118119,117038,112355,109954,108055,107833,107708,106572,100624
22691:123321,123310,123218,122957,122773,122420,121972,121708,121637,121286
22699:109798,123115,123050,122738,122637,122614,122490,122111,121997,121573
22703:122107,115859,107674,104354,97749,89716,83864,60224,58676,35802
22706:118961,117105,114570,98058,89392,82599,80636,68146,66207,62476
22711:119463,98851,83786,80331,76886,71541,58630,51715,40366,29417
22741:121891,118335,115521,115464,112944,112893,112666,112242,111751,110661
22748:102071,123218,122773,122420,121972,121708,121543,121286,120926,120753
22755:122431,118265,116938,114275,110890,110300,105408,104523,103403,102514
22759:123091,122912,122741,122587,122416,121159,120565,120480,120376,120248
22794:52268,18,17,10,7,35,19,11,3,8
22799:112077,98647,96610,82526,75095,63494,61700,77650,54359,51920
22800:123091,122587,120376,119079,118793,116521,115818,114665,114365,112642
22806:110602,86239,76329,55564,29334,123161,121136,120667,119496,119126
22807:113710,101978,81228,78407,71703,71064,64764,64408,62566,54384
22808:87922,104336,85493,84972,84082,34123,25438,24598,120799,116189
22823:121223,119212,116043,114380,111695,93746,88675,87076,81186,77967
22824:34972,1943,10,11,18,17,3,14,7,8
22825:44779,68,98,244,80,35,19,9,45,129
22835:123330,123246,123142,122837,122776,122735,122599,122560,122399,122361
22844:123327,123321,123310,123254,122957,122826,122802,122656,122599,122361
22850:72372,121551,121268,120818,118104,114615,110810,108747,108354,105708
22851:88367,119234,117794,117196,117090,115741,115663,115214,113149,105409
22862:116032,95432,94017,85630,52395,39911,23215,2405,107060,11935
22863:80636,74574,74518,57917,56415,47447,118961,117105,114570,100950
22867:122681,122455,120723,119906,118095,116920,116620,116473,115702,115587
22872:120269,79913,78288,123115,123050,122637,122614,122490,122111,121997
22873:122768,121164,120805,119663,119363,117807,117486,116854,115377,114918
22887:122768,122149,121551,121164,120932,120805,120102,119955,119663,119363
22888:107902,105993,104833,102216,100235,93653,90008,73614,73382,65997
22893:55098,51644,13420,5217,104032,93331,80629,72200,61496,56260
22901:
22903:121286,115124,115106,107720,98986,97938,92761,77419,70359,70152
22906:112979,119658,119346,111505,110379,110234,110014,104693,104486,93839
22936:40263,123086,122500,121646,121432,119927,119866,119676,118687,118549
22949:115042,107227,75493,68556,67018,15652,1091,2157,378,149
22979:100762,89847,70116,60905,56488,686,18239,32616,117541,116120
22983:123218,123091,122587,122420,122266,121891,121286,120376,119788,119298
22986:68,80,98,226,137,131,81,27,103,78
23000:118861,118285,114646,112482,112275,107315,102666,101071,98123,91168
23040:111861,108904,87193,79435,56151,45322,41523,10406,112377,67566
23044:
23055:96677,42198,30972,119999,116112,107805,103792,88854,74263,73979
23057:96649,74332,122456,122393,119028,118513,117378,114932,111340,98146
23073:107747,96553,71674,43031,24769,123115,123050,122637,122614,122490
23099:
23110:103120,69494,22655,177,197,137,98,68,33,78
23111:123091,122587,120376,119079,118793,116714,116521,115818,114665,114365
23112:122137,121365,120563,119532,117983,117161,116336,115631,115625,114937
23113:120472,120143,111777,110407,107270,107048,102287,83922,81133,73983
23114:120356,118450,115445,113522,113491,112060,105018,103037,94030,93829
23127:120853,107958,100926,99163,95406,74212,62556,24210,29291,20994
23133:116542,104832,97354,31118,119138,112946,107875,80776,65833,64336
23183:117802,114215,81191,77892,66245,64022,61648,51478,48465,48356
23208:5008,10,18507,11,18,17,3,14,7,8
23221:123265,123248,122647,122337,121463,121268,120818,120703,120636,120590
23229:51733,42410,10617,7153,123024,121885,121752,118112,117814,115706
23234:123071,121475,120766,119360,118334,115614,114805,114744,114176,113908
23244:122440,122395,120217,117611,117444,116840,116729,115548,114324,114050
23252:120756,118518,114297,112301,111987,111311,108408,106105,105322,98233
23254:10,11,18,17,3,14,7,8,15,6
23255:53290,41300,26712,7653,10,11,18,17,3,14
23277:52653,24094
23311:31468,7401,4887,415,80,68,4550,6055,5122,131
23323:86051,123042,121455,115473,115092,113053,110513,106099,105742,105558
23335:109868,68,121037,120213,119389,118654,116387,116141,114345,112913
23340:18785,10,18,17,7,11,3,35,19,14
23367:83508,49911,116155,115205,114002,101560,100117,98747,97698,96438
23382:68261,62656,60986,14912,56229,51661,40326,28231,25053,19118
23399:120854,70480,31639,122892,115527,110778,90792,81932,70523,52101
23408:119055,114960,80371,65511,57016,3516,122302,121176,119449,118443
23423:70044,61409,54174,53649,6315,123044,120695,120073,120070,119051
23433:70019,121286,115124,115106,107720,98986,97938,92761,80239,77419
23448:2488
23452:17487,123327,123321,123310,123083,123064,122957,122826,122802,122263
23458:113874,111806,108157,103943,103064,101529,99184,91856,88846,71332
23464:81462,244,9,45,338,299,154,228,98,4
23465:4556
23498:31813,35,19,18,17,7,68,10,226,11
23508:44026,52865,68,98,80,226,129,137,131,81
23514:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
23542:102013,26389,68,80,137,98,131,27,103,78
23544:82844,73170,66146,65738,63584,44242,39166,54441,27138,27089
23548:89615,80763,117514,114452,114182,113682,113338,113000,112975,109850
23549:90264,46884,12764,17376,244,9,197,154,98,33
23569:35,19,18,17,123091,122790,122776,122587,122560,122483
23587:31973,35,19,68,244,9,98,45,4,226
23595:73153,68261,62656,60986,56229,51661,40326,28231,25053,19118
23606:109744,106146,72914,62668,35993,34129,31251,26923,1206,123091
23631:101657,58205,98,350,226,378,370,68,352,206
23637:123218,122629,122420,122160,121722,121286,120136,119500,119298,118911
23653:98295,22371,400,174,122574,119876,119462,119108,118595,118222
23670:60751,8981,118260,107534,107100,102054,92453,89252,77264,77204
23678:122599,122361,122019,121607,121112,120671,118936,117867,117672,117421
23686:83492,65615,13458,4174,58,122600,122002,121874,121857,121366
23692:94761,83825,65719,59964,57294,52953,45901,11543,120502,99185
23699:122599,122361,122019,121607,121112,120671,118936,117867,117672,117421
23711:63989,46374,17439
23714:122063,121286,120987,120943,120157,119457,118310,118266,118063,118047
23735:121571,116451,102983,119185,91044,83294,73570,52793,79476,9101
23751:119108,117818,115831,114667,113677,112124,110635,108594,107646,107188
23779:122857,104998,103854,101582,91785,78916,66296,40917,37047,43827
23785:122554,114547,117878,106759,105342,104366,90518,88998,82273,81574
23827:54389,122137,121365,120563,119532,117161,116336,115631,115625,114937
23828:24348,121181,120791,116797,108384,106092,105330,95216,89760,79883
23847:121676,121289,117055,116647,116131,114834,113413,108376,102724,101089
23865:10844,20892
23872:115865,107927,94461,75455,54778,51055,37256,45750,8605,1226
23895:60509
23907:84675
23919:77357,116886,112280,90164,86949,82339,82205,77033,75549,74059
23923:123088,114825,101326,97232,95916,90238,85771,85068,81576,80785
23934:121260,119051,116667,112035,109735,103116,101777,100756,100647,91413
23943:118575,102438,71022,116194,110031,107517,107455,105800,104900,104412
23959:65615,13458,4174,58,123327,123013,122826,122802,122145,121827
23960:123233,123091,122998,122587,122001,120852,120710,120376,120127,119464
23961:66259,73229,103535,90103,81360,45982,10,68,11,18
23962:10898,122844,111465,107027,106948,103008,101121,100987,96905,92721
23963:70019,44336,123218,123115,123050,122637,122614,122490,122420,122111
23979:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
23997:56750,122640,122135,119257,119229,119215,117415,115023,114515,114101
24018:68261,62656,60986,115953,94185,84971,70019,62904,56229,51661
24019:84428,83814,50724,44100,15441,32856,35,19,18,17
24056:
24060:123088,121282,116811,114792,112860,112519,109795,104268,102326,102068
24061:98297,76508,100304,93448,91545,88717,82069,80236,71420,67797
24075:117774,115920,114603,111889,110499,110396,110235,109222,108474,108321
24083:122829,122630,122595,120694,117607,112485,110083,109617,108680,108350
24100:122629,122160,120136,118593,118498,118353,117369,112681,111466,111196
24129:52749,123091,122587,120376,119079,118793,116714,116521,115818,114665
24144:120673,115553,112874,107785,104821,96464,81427,61436,53052,44704
